日期,流水編號,代號,名稱,發布日期時間,新聞標題,新聞內容,RTIME
20161104,WEB0108,2330,台積電,2016/11/04 9:25:43,台積電投資術 大跌大買、小跌小買 創新高就...,"日盛投顧總經理李秀利指出，近期台積電 (2330-TW) 似乎有出現回檔狀況，大跌大買、小跌小買，是投資台積電的原則，但是如果台積電創新高，那就不要買。至於大家都在擔心台股成交值持續萎縮，李秀利認為，那是因為散戶都不進場，只要台股連續大漲 3 天，相信資金就會不請自來。
李秀利表示，近期台股因為美國總統大選而出現震盪，不過整體來看，在企業財報普遍優於預期的狀況下，第 4 季台股指數區間預計將在 9200 點上下加減 300 點，基本上要跌破 8800 點的機率不高，除非出現外資連續 3 天大砍超過 100 億元，再加上外資台指期多單大降到 2 萬口以下這 2 項變數。
李秀利分析，第 4 季台股值得觀察的族群，而隨著廠商將陸續公布 10 月營收，預料包括工業電腦、蘋果概念股、半導體、自動化設備等，都是值得留意的標的。李秀利指出，台股有很多本益比都只有 10 倍的股票，這些股票今年的獲利表現可能不如去年，但是本益比偏低就是他們最大的優勢。
對於第 4 季的全球政經環境，李秀利認為，12 月的美國聯準會升息動態及義大利脫歐公投是最大變數，近期美股走跌，外界都指向是因為川普可能當選將造成全球保護主義興起，但是李秀利指出，那是美股先行反應可能不會升息，畢竟升息代表經濟環境好，如果聯準會跳票不升息，那才會讓市場擔憂。
",213435205
20161108,WEB0218,2330,台積電,2016/11/08 17:20:59,台積電股價到頂？外資均估還能再衝9%！下跌即買點,"《彭博社》周二 (8 日) 報導，全球晶片代工巨頭台積電 (2330-TW) 今年股價飆漲 32%，市值衝上 1560 億美元；不僅與 MSCI 全球科技股指數相較，來到歷來最高水準，佔台股市值比重也跳上空前新高的 16%。然而調查 33 位分析師意見，竟仍全都不認為現在適合賣出，理由為何？
儘管今年科技股普遍漲勢強勁，對手英特爾 (Intel)(INTC-US) 股價也衝上數年新高；但台積電受惠於蘋果 (Apple)(AAPL-US) 新 iPhone 的晶片需求旺盛，獲利衝上空前新高，對投資人而言仍充滿吸引力。加上股價還未到太貴的水準，因此未來 12 個月平均預估目標價仍可再漲 9%。
Value Investment 執行長 Sandy Mehta 指出，蘋果主要對手三星 (Samsung)(005930-KR) 爆發 Note 7 大規模召回，加上一般認為 iPhone 需求能帶來的加持力，且台積電股價水準還不是非常高，財測又持續上修，種種因素激起投資人樂觀，使得台積電股價看漲。
台積電目前前瞻本益比僅 13.9 倍，低於 MSCI 全球科技股指數的 16.3 倍。分析師平均更預估，公司現行季獲利同比成長率可由第三季的 28%，再衝上 30%。
法巴銀投顧 (BNP Paribas Investment Partners) 駐香港大中華股票部主任 Caroline Maurer 認為，台積電股利收益率高，且股價仍合理，提供良好的股價下跌風險保護。
儘管 Sanford C. Bernstein 策略師 Mark Li 提醒，台積電的大量需求來自單一產品 iPhone，一旦今明年蘋果手機銷售不佳，台積電便可能受到嚴重衝擊；此外，智慧手機市場成長長期將逐漸惡化，也不利台積電。
然而，宏利投信 (Manulife Asset Management) 駐台北基金經理人 Catherine Kung 認為，台積電股價任何下跌修正，都提供良好的買進機會，她預期未來 2-3 年分析師將持續上修該股目標價。
",213863782
20161108,WEB0248,2330,台積電,2016/11/08 20:07:46,台積電通過1546億資本預算案 聘任前英特爾大將張曉強任副總,"晶圓代工台積電 (2330-TW) 今 (8) 日召開董事會，通過資本預算案達 1546.3 億元，將用於建置與擴充先進製程產能，及升級封裝產能至下一世代，同時台積電也通過多起人事任命案，最受矚目的是聘任張曉強擔任設計暨技術平台組織副總經理，張曉強之前在英特爾 (INTC-US) 擔任副總經理一職，加入台積電可望更有助台積電技術布局。
台積電今召開董事會，通過資本預算案達 1546.3 億元，資金將用於建置並擴充先進製程產能；升級先進封裝至下一世代技術；以及 2017 年第 1 季研發資本預算與經常性資本預算。
台積電同時也通過人事擢升案，營運組織副總秦永沛及研發副總米玉傑升任為資深副總，研發組織 Integrated Interconnect & Packaging 處資深處長余振華則升任副總。
台積電也擢升研發組織特殊技術處資深處長暨台積科技院士 Alexander Kalnitsky 為副總經理。
人事案中最引矚目是張曉強，台積電宣布聘任張曉強擔任設計暨技術平台組織副總經理，張曉強將負責管理記憶體設計方案及類比訊號暨射頻設計方案，直接對設計暨技術平台組織副總侯永清負責。
張曉強 1987 年畢業於中國北京清華大學電機工程系，1994 年取得美國杜克大學電機工程博士學位，完成學業後，張曉強先後服務於美商 Motorola 與 HP，並在英特爾 (Intel)(INTC-US) 任職將近 20 年，先後歷練矽智財開發、設計方案驗證及管理職務，近期才從英特爾離開，隨後落腳台積電。
",213873742
20161110,WEB0155,2330,台積電,2016/11/10 13:55:43,台積電10月手機需求支撐 營收910.85億元 創歷史次高,"晶圓代工龍頭台積電 (2330-TW) 今 (10) 日公告 10 月營收，在手機晶片出貨支撐下，達 910.85 億元，創單月歷史次高紀錄。
台積電對第 4 季看法正向，預期在手機需求支撐下，尤其是中高階手機晶片需求持續強勁，包含中國大陸噢新興市場的需求不錯，推升營收表現持穩。
另外，台積電也看好，PC、電競市場等產品新舊換機帶動，深度學習應用也擴散，還有產業調整庫存動作趨緩，整體營運表現淡季不淡，估營收約達 2550-2580 億元之間，季減 0.9-2%。
台積電 10 月營收表現亮眼，在需求推升下，達 910.85 億元，創單月次高紀錄，月增 1.5%，但已未突破 8 月的高峰 943 億元；以台積電預估的第 4 季展望，11、12 月營收約會向下滑落修正，單月營收約會達 820-835 億元左右。
台積電日前也上調全年成長率，預期全年營收約可較去年成長 11-12%，展望較原先估的 5-10% 還樂觀，其中主要動能就是智慧型手機產品。
台積電董事長張忠謀日前也指出，明年全球經濟成長率有機會比今年好，有機會成長率達 2.7-2.8%，比今年 2.5% 增加，而台積電明年營運仍不錯，季節性雖有波動，但整體表現可望持續成長。
",214051411
20161111,WEB0142,2330,台積電,2016/11/11 13:06:13,費半重挫 半導體一片綠 台積電跌破季線支撐,"費半昨日重挫 2% 作收，市場憂川普政策恐影響科技股後市發展，連帶打擊以電子股居多數的台股表現，台股今 (11) 日盤面上半導體股表現一片綠油油，權值股台積電 (2330-TW) 更受賣壓打擊，重挫 1.8%，跌破季線支撐，也拖累整體半導體股股價表現，盤面上半導體股包含力成與日月光等，股價都重挫 5% 以上跌幅，族群表現疲軟。
美股道瓊指數昨日大漲 200 多點作收，但科技股費半與 NASDAQ 卻收黑，費半更重挫 2%，壓抑台股今日半導體股盤面表現。
其中權值股台積電股價率先走弱，盤中大跌逾 1.8%，一舉跌破季線支撐，也回測 180 元整數關卡，拖累後段封測日月光股價也同步大跌 5%，另外力成也因短線漲幅多，盤中重挫 5% 以上，今日將召開法說會的同欣電，股價也大跌 5%。
IC 設計聯發科、聯詠、威盛、智原、神盾等，股價也重挫逾 3%，其中聯發科股價再度破底，創半年來低點，市值也被轉投資子公司匯頂超越。
儘管多數半導體股表現疲軟，不過部分個股挾財報利多，如南茂，本業營運持續改善，股價強攻漲停，另外晶焱、聯陽、力旺、欣銓等，股價也都守住盤上小漲，立積甫召開法說會，同樣是對後市看法正向，股價也持續強勢反彈。
",214148488
20161114,WEB0211,2330,台積電,2016/11/14 18:42:10,川普上、台股摜破9000點 外資大賣404億元 調節友達、台積電最多,"台股上周受到美國總統選舉川普當選利空影響，跌破 9000 點支撐，證交所統計，外資上周賣超 403.5 億元，賣超友達 (2409-TW)、台積電 (2330-TW) 最多，賣超 8.78 萬張與 6.75 萬張；買超則以國泰金 (2332-TW)、大同 (2371-TW) 為主，買超 7 萬張與 4.5 萬張。
台股受到美國選舉結果影響，上周摜破 9000 點支撐，證交所統計，外資上周賣超台股 403.5 億元，賣超個股友達居冠，大賣 8.78 萬張，其次是台積電 6.75 萬張以及統一 (1216-TW)5 萬張。
買超部分，買超最多是國泰金、大同與兆豐金 (2886-TW)，買超 7.13 萬張、4.5 萬張與 4.1 萬張。
累計今年初至上周五為止，外資買超金額降到 3577.5 億元，持有股票市值為 10.75 兆元，占全體上市股票市值約 40.9%，較 11/4 的 10.9 兆元減少 1820.6 億元。
",214468597
20161116,WEB0195,2330,台積電,2016/11/16 19:12:10,外資6天砍逾700億 台積電、鴻海烏雲罩頂 三大法人賣超73億元,"半導體及蘋概股雙雙回神走揚，台股指數一度越過 9000 點整數大關，惟追價意願薄弱，終場漲幅收斂小漲 31.19 點，以 8962.22 點作收。三大法人則是土洋對作，外資續砍 80.26 億元，投信買超 1.97 億元，自營商買超 4.95 億元，合計賣超 73.33 億元。
期貨部分，三大法人則是偏多操作，外資轉為減碼多單 2710 口，淨部位多單降到 62492 口；投信回補空單 1096 口，淨部位空單微降到 45407 口；自營商大幅加碼多單 3774 口，淨部位轉為多單 987 口，合計三大法人加碼多單 2700 口，淨部位多單為 18072 口。
儘管今天台股出現較明顯的反彈，不過外資似乎卻是趁機加大出脫權值股的動作，其中鴻海遭外資賣超 1.5 萬張，躍居外資賣超首位，台積電也續遭外資賣超 1.1 萬張，顯示外資因應川普重傳產輕電子的賣壓並未改變，也成為指數續攻的壓力來源。
至於外資買超對象則以金融及題材股為主，包括國泰金、富邦金、玉山金、中信金及中壽等，另外還有大同、晶電、中鴻等，都見到外資買盤加持。
ETF 部分，外資今天連續 6 天賣超台灣 50；至於槓桿幅度較大的台灣 50 正 2，外資則是中止連續 3 天賣超。台灣 50 反 1 部分，外資則是轉為賣超，且賣超張數更擴大到 8000 多張。
外資集中市場買超第 1 名為大同，買超張數 19024 張，第 2 名玉山金，買超 17934 張，第 3 名中壽，買超 8383 張，第 4 名國泰金，買超 6247 張，第 5 名晶電，買超 4530 張。6 到 10 名依序為，元大 S&P 石油，買超 2924 張；富邦金，買超 2868 張；中鴻，買超 2781 張；仁寶，買超 2613 張；大聯大，買超 2588 張。
外資集中市場賣超第 1 名鴻海，賣超張數 15866 張，第 2 名台積電，賣超 11577 張，第 3 名永豐金，賣超 9434 張，第 4 名台灣大，賣超 9359 張，第 5 名 FB 上証正 2，賣超 8605 張。6 到 10 名依序為，元大台灣 50 反 1，賣超 8069 張；群創，賣超 7421 張；統一，賣超 7116 張；中華電，賣超 5480 張；元大滬深 300 正 2，賣超 4945 張。
法人指出，台股這兩天的成交值都萎縮到 800 億元，與前幾天的千億相比，市場激情已退，尤其當指數面臨高檔套牢區，這樣的成交值並無法有效支撐多方攻勢，也讓今天指數留下一根多達 70 點的上影線，所幸 5 日線因為近期的反彈而有翻轉向上的跡象，接下來就要配合成交值的放大，指數才有機會朝站上 5 日線及 9000 點的方向持續前進。
",214670429
20161117,WEB0104,2330,台積電,2016/11/17 8:56:04,力旺矽智財 在台積電10奈米製程完成驗證,"矽智財 (IP) 廠力旺 (3529-TW) 宣布，其具安全特性的 NeoFuse 矽智財，已在台積電 10 奈米鰭式電晶體 (FinFET) 製程完成驗證，採用力旺的 IP 相關套件，也已可供應客戶產品導入。
力旺指出，先進製程中，高階晶片對安全性的考量提升，矽智財更須具備不被攻擊之特性，為達此目的，力旺在台積電 10 奈米 FinFET 製程驗證的 NeoFuse 矽智財具備多種安全防護特性，可防止被故障植入 (Fault Injection)、資料竄改 (Data Tampering)、邊信道攻擊 (Side Channel Attack) 等方式攻擊。
另外，讀取電壓範圍允許超過 20% 的變動彈性，也能讓產品設計更靈活，也更能節省功耗。
力旺指出，NeoFuse 矽智財在 16 奈米精簡型 FinFET 製程與 10 奈米 FinFET 製程驗證，預計將分別在 2017 年初與下半年完成，力旺除在台積電的尖端平台廣泛佈建 Logic NVM 解決方案，也致力在超低功耗 (ULP)、CMOS 影像感測元件 (CIS)、嵌入式快閃記憶體 (eFlash)、高壓 (HV)、功率積體電路製程整合技術 (BCD) 等各式特殊製程平台開發 NeoFuse 技術。
至今日為止，力旺的 NeoFuse 技術已在全球 70 個製程平台中被採用，其中 27 個已成功取得驗證。
過去十三年來，力旺電子的矽智財已成功佈建在台積公司多項技術平台中，展望未來，力旺電子將與台積公司保持更加緊密的合作關係，發展更多可應用於台積公司各製程平台之矽智財。
",214733495
20161201,WEB0153,2330,台積電,2016/12/01 14:38:48,台積電斥3億元打造台積創新館 12/5正式對外開放,"晶圓代工廠台積電 (2330-TW) 歷時 2 年，斥資 3 億元打造的台積創新館，將在 12/5 對外開放，將採預約制度，創新館佔地約 200 坪，集合數百位廠商投入，館內設「創新無所不在」、「釋放創新動能」以及「台積公司創辦人張忠謀博士」三個展區。
台積電斥資約 900-1000 萬美元，約新台幣 2.87-3.19 億元，歷時 2 年建造完成的台積創新館，佔地約 200 坪，位置在台積電總部旁，將在 12/5 正式對外開放。
台積創新館設有「創新無所不在」、「釋放創新動能」及「台積公司創辦人張忠謀」3 個展區。
台積電表示，創新無所不在展區拆解了筆電與手機等相關產品，展示 IC 已被廣泛應用在電子產品中，同時也藉人機互動遊戲，展示晶片創新演進。
釋放創新動能展區則展示台積電大事紀，除董事長張忠謀在 1985 年對行政院提出的「發展超大型積體電路工業」簡報資料，也有台積電與客戶合作的晶片產品。
在台積公司創辦人張忠謀博士展區部分，則介紹董事長張忠謀求學與成長過程、工作生涯與家庭生活等，並透過問答集讓參訪者與張忠謀進行虛擬互動。
台積創新館更展示張忠謀親筆題字供參觀者欣賞，內容是「嚴峻挑戰的後面是美好的未來」。
台積電指出，台積創新館將在 12/5 正式開放，開館時間是周一至周五上午 9 時至下午 5 時 30 分，周六上午 10 時至下午 5 時 30 分，採預約制，每日開放 5 場參觀時段，每時段約 90 分鐘。
",216154019
20161209,WEB0145,2330,台積電,2016/12/09 13:58:41,台積電11月營收930億元 再寫歷史次高,"台積電 (2330-TW) 今 (9) 日公布 11 月合併營收為 930 億元，月成長 2.1%，年增率 46.7%，再創歷史次高；前 11 月合併營收 8698.3 億元，年成長 10.8%。以第 4 季展望預估來看，12 月合併營收約落在 709 億 - 739 億元，恐較 11 月明顯修正。
台積電 11 月合併營收受惠美系手機產品需求帶動，再度加溫，衝上 930.3 億元，但未超越 8 月的 943 億元新高紀錄，為單月次高紀錄。 
台積電第 4 季營運可望淡季不淡，預估單季合併營收 2550 億 - 2580 億元，季減 0.9%-2%，毛利率則有機會較第 3 季成長、估達 50.2%-52.5%。
台積電第 4 季以手機需求最穩，尤其高階手機晶片需求暢旺，加上新興市場加持，支撐整季營收表現；另外，PC、電競產品也具支撐力道，整體營收預期與第 3 季約略持平，第 4 季產業雖有庫存修正情形，但幅度也相對溫和。
台積電 10、11 月合併營收總計 1841 億元，距離第 4 季營收目標缺口剩 709 億 - 739 億元，以此推估，該公司 12 月合併營收會明顯向下修正，反映季底庫存修正情況。
台積電日前也上調全年營收預估，預期可較去年成長 11%-12% ，優於原預期的年成長 1 成。
就明年而言，台積電董事長張忠謀日前說，明年全球經濟成長率有機會比今年好一些，台積電營運仍可不錯；隨著各大廠高速運算與物聯網產品陸續問市，可望支撐台積電明年營收走勢。
",216951655
20161210,WEB0012,2330,台積電,2016/12/10 13:20:10,熱門股—台積電11月營收創次高 股價周K拉出長紅,"晶圓代工台積電 (2330-TW)11 月營收報佳音，再創單月次高紀錄，雖然未衝破 8 月的高峰水準，但表現仍相當亮眼，隨著台股本周量能回神，台積電股價也重回季線以上，周 K 線拉出一根長紅棒，法人認為，在台股動能回升帶動下，台積電下周可望持續扮演多頭主力，可望持續往 190 元關卡靠近。
台積電 11 月營收表現亮眼，達 930 億元，月增 2.1%，年增 46.7%，再創單月次高紀錄，前 11 月營收已達 8698 億元，年增 10.8%，法人估 12 月營收約會明顯修正。
台積電本周在外資買超與台股指數走穩帶動下，外資買超 1.36 萬張，投信僅小買 30 張，自營商則站在賣方，股價緩步上攻重回季線以上，法人指出，下周多頭持續表態，股價可望持續往 190 元靠近。
",217049307
20161214,WEB0203,2330,台積電,2016/12/14 18:18:37,等待美升息結果 外資回防鴻海台積電 三大法人買超3億元,"金融股觀望美國升息結果，加上量能不足，電子權值股依然未能發揮領頭作用，台股今（14）日終場下跌 13.62 點，以 9368.52 點作收，跌破 5 日線。三大法人也縮手，外資買超 7.56 億元，投信買超 3.05 億元，自營商賣 7.35 億元，合計買超 3.26 億元。
期貨部分，三大法人也反手看空，外資減碼多單 2915 口，淨部位多單降到 74907 口；投信加碼空單 95 口，淨部位空單來到 40354 口；自營商則是持續回補空單 695 口，淨部位空單降到 5424 口，合計三大法人減碼多單 2125 口，淨部位多單為 29129 口。
近期持續獲得外資關愛的金融股，今天買盤稍微減弱，儘管中信金、開發金、富邦金、台新金、兆豐金、國票金、元大金等仍是外資買超標的，不過新光金、玉山金、第一金、國泰金、永豐金、合庫金則見到外資資金退場。
此外，外資低調回補電子權值股，連續 8 天買超鴻海，連續 2 天買超台積電；群創、南亞科、華邦電、光寶科、和碩、晶電等，也都獲得外資買超。
ETF 部分，外資今天重新買超台灣 50；至於槓桿幅度較大的台灣 50 正 2，外資則是連續 5 天持平；看空的台灣 50 反 1，外資則是連續 5 天買超。
外資集中市場買超第 1 名為群創，買超張數達 9400 張；第 2 名台積電，買超 6819 張；第 3 名中信金，買超 5504 張；第 4 名開發金，買超 4757 張；第 5 名華新，買超 4042 張。6 到 10 名依序為：鴻海，買超 4035 張；南亞科，買超 3653 張；中鋼，買超 3595 張；台塑，買超 3356 張；華邦電，買超 3214 張。
外資集中市場賣超第 1 名聯電，賣超 11375 張；第 2 名新光金，賣超 9766 張；第 3 名玉山金，賣超 9118 張；第 4 名友達，賣超 4533 張；第 5 名統一，賣超 3638 張。6 到 10 名依序為，中壽，賣超 3527 張；正新，賣超 3446 張；彩晶，賣超 3368 張；台灣大，賣超 3249 張；日月光，賣超 3167 張。
分析師顧奎國指出，全球都在觀望美國升息，但是基本上，金融股目前股價位階已來到相對高點，除非美國升息幅度高於市場預期，才會支撐金融股續攻，至於對整體市場來說，最擔心就是不確定因素，一旦升息這個不確定的因素消除後，後續還是有機會再走揚。
",217467217
20161215,WEB0205,2330,台積電,2016/12/15 17:45:19,台積電排隊潮變短？聯發科：28奈米吃緊問題明年上半年可望紓緩,"聯發科 (2454-TW) 副董謝清江今 (15) 日指出，聯發科今年晶片供應不及，主要受限晶圓代工 28 奈米製程產能吃緊，但隨著相關產能供應量逐步增加等因素挹注，預期 28 奈米產能吃緊的狀況會在明年上半年舒緩，對聯發科有利。
聯發科今年受 28 奈米製程產能供應吃緊影響，導致晶片供貨不及，下半年更有客戶將部分訂單轉至高通等手機晶片廠。
據悉，聯發科中低階晶片多以 28 奈米製程生產，加上其他 IC 設計許產品也多擠在 28 奈米投片，使得今年聯發科下半年開始就飽受 28 奈米製程供應不及之苦。
法人指出，聯發科目前新的 Helio 系列晶片 X 系列與 P 系列，都在台積電 16 奈米與 10 奈米生產，X30 更是台積電 10 奈米第一個產品，不過聯發科中低階產品集中 28 奈米，因此明年若 28 奈米製程供應可轉為順暢，對聯發科營運有利。
聯發科今年第 3 季開始喊出晶圓代工端供應不及問題，第 4 季更因此原因而導致部分訂單轉到對手。
謝清江今日表示，28 奈米明年上半年供應就會舒緩，一部分是各晶圓廠產能已陸續開出，另一部分則是 28 奈米製程的產品需求也減少，市場解讀，此舉除代表 28 奈米供應增加外，也代表聯發科 Helio 系列晶片出貨持續放量，對 28 奈米的依賴也將不再如去年這樣高。
",217565275
20161216,WEB0217,2330,台積電,2016/12/16 19:28:41,12吋晶圓廠產能 三星穩坐冠軍 台積電排名第三,"根據研調機構 IC Insights 最新統計，今年全球 12 吋晶圓廠產能，三星以 22% 市佔率位居第一名，台積電 (2330-TW) 與海力士並列第三，市佔率 13%。
台積電今年 12 吋產能規模約可達 1000-1100 萬片，較去年成長 1 成，隨著先進製程產能持續擴充，加上大型手機產品訂單到手，台積電產能規模、市佔率，都可望持續提升。
IC Insights 指出，今年全球前十大 12 吋晶圓廠，前幾大皆被記憶體廠商涵蓋，包含三星、美光、海力士、東芝 / WD 等，另外台積電、英特爾 (INTC-US)、格羅方德、聯電 (2330-TW)、力晶以及中國大陸中芯等都在榜內。
以排名來看，前三大分別是三星市佔率 22% 排名第一，美光與海力士同以市占 14% 居次，台積電與海力士並列第三，市佔率都是 13%。
其後依序為英特爾、格羅方德、聯電、力晶及中芯，市佔率分別是 7%、6%、3%；其中，力晶與中芯市佔率皆為 2%。
台積電今年產能規模持續成長，根據台積電年報資料顯示，台積電今年整體晶圓產能產出約可達 1000-1100 萬片約當 12 吋晶圓，比去年成長 1 成，台積電也持續投資擴產，除已登陸南京設立 12 吋晶圓廠，預計後年下半年投產後，每月產能估可達 2 萬片。
另外，國際半導體協會 (SEMI) 也預期，未來晶圓代工產能將持續成長，超越整體半導體業的成長規模，而台積電目前除積極迎接 10 奈米製程，近日科技部也證實，台積電將斥資 5000 億元在南科高雄園區建立 3、5 奈米製程，預計 2020 年開始動工，最快 2022 年量產，一年可貢獻 2000 億元以上營收。
",217671458
20161219,WEB0202,2330,台積電,2016/12/19 19:01:57,賣股好過節 台積電鴻海同遭外資提款 三大法人賣超31億元,"外資準備過聖誕節假期，金融及鋼鐵股成為倒貨標的，加上電子權值股也無力，指數開低走低，終場下跌 87.46 點，以 9239.32 點作收，成交值更跌破 600 億元。三大法人則同步賣超，外資賣超 19.95 億元，投信賣超 4.71 億元，自營商賣超 7.28 億元，合計賣超 31.96 億元。
期貨部分，三大法人則是土洋對作，外資重新加碼多單 1524 口，淨部位多單回升到 65807 口；投信加碼空單 1104 口，淨部位空單來到 41913 口；自營商加碼空單達 2386 口，淨部位空單降到 6426 口，合計三大法人減碼多單 1916 口，淨部位多單為 17468 口。
外資今天整體的成交值已明顯萎縮，包括買進金額僅剩 122 億元，賣出金額為 142 億元，與上周五的 300 多億相比，僅剩 40% 左右，反映在個股進出部分，金外資在金融的賣超有增溫跡象，包括玉山金、合庫金、國泰金、華南金、台新金等都見到外資賣盤，另外台積電遭外資連 2 天賣超，鴻海及大立光也同遭外資由買轉賣。
ETF 部分，外資連續 3 天賣超台灣 50；至於槓桿幅度較大的台灣 50 正 2，外資也小幅賣超；另外看空的台灣 50 反 1，外資則是小幅買超。
外資集中市場買超第 1 名為中信金，買超張數達 19279 張，第 2 名開發金，買超 5530 張，第 3 名國喬，買超 5363 張，第 4 名中鋼，買超 5022 張，第 5 名華新，買超 4768 張。6 到 10 名依序為，群創，買超 4574 張；南亞，買超 3372 張；富邦金，買超 3330 張；友達，買超 3311 張；臺企銀，買超 3006 張。
外資集中市場賣超第 1 名彩晶，賣超張數 5971 張，第 2 名陽明，賣超張數 5393 張，第 3 名玉山金，賣超 5045 張，第 4 名中華電，賣超 4817 張，第 5 名統一，賣超 3627 張。6 到 10 名依序為，大同，賣超 3617 張；合庫金，賣超 2749 張；中壽，賣超 2490 張；富邦上証正 2，賣超 2124 張；第一金，賣超 1990 張。
法人表示，本周上半周台股將面臨外資過節前夕賣股，因此指數壓力不小，再加上成交量也不會太大，電子權值股將難有所表現，觀察指標就是櫃買市場的中小型股，如果內資透過卡位中小型股來點火，才有機會填補一下外資休假的空缺，否則就要等到 1 月外資重新回流。
",217969896
20161220,WEB0198,2330,台積電,2016/12/20 17:40:58,楊弘敦洩機密張忠謀怒？科技部：已盤點資源供台積電設廠評估,"針對媒體報導科技部長楊弘敦洩漏台積電 (2330-TW) 投資機密，驚動副總統陳建仁向台積電董事長張忠謀道歉，除了台積電發出聲明指出，張忠謀並沒有為此事「氣炸了」也未投訴總統府之外，科技部今 (20) 日也發出新聞稿表示，經盤點科學園區現有土地及水電等資源，與設廠所涉相關議題獲得初步解決方案，提供台積電作為設廠評估。
科技部指出，台積電研發與先進製程擴產的土地需求，先前就已見媒體披露，有關先進製程的發展藍圖，台積電也已在 9 月 29 日召開的 2016 年台灣半導體產業協會年會中發表。
外傳楊弘敦日前宣布台積電重大投資案，引起關注的傳言，科技部說，根據今日相關媒體報導，台積電並未因而不滿，反而感謝政府從旁協助尋找未來 3 奈米及 5 奈米生廠基地與需要的基礎建設。
科技部表示，經盤點科學園區現有土地及水電等資源，與設廠所涉相關議題，科技部及所屬科學園區管理局已召開跨部會協調會議獲得初步解決方案，並提供台積電作設廠評估。
科技部強調，關於台灣高科技產業發展，除積極推動科技創新創業外，也將持續協助高科技產業排除投資障礙，降低投資風險。
台積電日 K 線圖
",218064918
20161220,WEB0201,2330,台積電,2016/12/20 17:45:33,科技部長快嘴惹事 台積電：張忠謀並未氣炸也沒投訴總統府,"晶圓代工龍頭台積電 (2330-TW) 今 (20) 日下午透過發布新聞稿表示，針對媒體報導，科技部長楊弘敦快嘴惹火董事長張忠謀，張忠謀並未因此事情「氣炸了」，也未投訴總統府，台積電感謝政府協助發展所需土地、水電供應與基礎建設。
台積電表示，半導體產業先進製程的產能建置，需要多年規畫，台積電 3、5 奈米產能建置目前仍在規劃階段，預計至少要 1 年以後才能定案。台積電重申，感謝政府協助未來發展所需的土地、水電供應與基礎建設。
媒體報導，楊弘敦披露台積電於南科的重大布局，並洩漏台積電 2020 年預計投資 5000 億元建廠，為此張忠謀氣到打電話至總統府，副總統陳建仁隨後更打電話向張忠謀道歉，此事震撼產業。
台積電 k 線圖。
",218065285
20161221,WEB0124,2330,台積電,2016/12/21 13:24:17,震撼！台積電老臣蔣尚義赴中芯擔任獨董,"台灣半導體業人才持續遭對岸挖角，中國大陸晶圓代工中芯半導體 (00981-CN) 今 (21) 日宣布，委任過去擔任台積電 (2330-TW) 董事長顧問的蔣尚義，擔任獨立非執行董事一職，即日起正式生效。
中芯指出，蔣尚義已在本月 20 日與中芯簽訂服務合約，任期自本月 20 日起，獲任命至 2017 年股東週年大會為止，蔣尚義將在 2017 年股東會接受股東重選，之後將按照中芯組織章程作為中芯的第三類董事輪值。
中芯表示，蔣尚義做為獨立非執行董事，按照服務合約，蔣尚義有權獲得 4 萬美元的年度酬金與 18.75 萬股可供認購普通股與 18.75 萬股受限制股份。
",218149544
20161221,WEB0128,2330,台積電,2016/12/21 14:10:24,〈蔣尚義任中芯獨董〉台積電：張忠謀已知情 無競業禁止問題,"台積電 (2330-TW) 老臣蔣尚義到中芯擔任獨立董事，台積電今 (21) 日指出，董事長張忠謀已知情，且與蔣尚義溝通過，而蔣尚義之前在台積電擔任董事長顧問一職，職位已在去年底結束，到中芯擔任獨董一職，因此並無競業禁止條款爭議，而就台積電而言，將持續提升競爭力與技術能力，蔣到任中芯對台積電營運不會產生影響，產業仍看競爭基本面。
中芯今日宣布，蔣尚義將到中芯擔任獨立董事，根據合約蔣尚義一年有權獲得 4 萬美元的年度現金酬金以及 18.75 萬股可供認購普通股與 18.75 萬股受限制股份，即日起就任。
台積電今日表示，張忠謀日前已知悉蔣尚義將到中芯擔任獨立董事一職，雙方已經經過溝通，而蔣尚義之前被台積電延攬擔任董事長顧問一職，職務已在去年底結束。
台積電強調，蔣尚義是擔任獨董，並無競業禁止條款的問題，也無法影響中芯實際營運面，獨董單純僅是公司治理的一個環節，希望外界不用過多聯想。
台積電表示，將持續強化競爭力、提升技術層次，加上台積電也許多優秀人才，與中芯的關係仍是回歸產業競爭基本面。
",218152313
