日期,流水編號,代號,名稱,發布日期時間,新聞標題,新聞內容,RTIME
20160810,WEB0106,2317,鴻海,2016/08/10 9:28:10,iPhone玻璃機殼真有譜？傳鴻海研發手機用玻璃機殼,"日前引發金屬機殼廠股價重挫的玻璃機殼，蘋果(AAPL-US)下世代iPhone真的會採用嗎？外電報導，鴻海(2317-TW)正在研發手機用玻璃機殼。法人表示，以鴻海跟蘋果的關係，看來iPhone採用玻璃機殼恐非空穴來風。
日經亞洲評論報導，為了因應蘋果可能的新材料需求，鴻海正在研發手機用玻璃機殼，一般推估，玻璃機殼極有可能會在2017年推出的iPhone上使用。
專門報導蘋果產品消息的9To5Mac媒體網站日前引述研究報告指出，2017年蘋果iPhone機殼設計將有大幅改變，預料可能會放棄蘋果目前所主要採用的鋁合金，改採全玻璃外殼設計；至於今年下半年將推出的iPhone 7，機殼設計應該不會有太大的變化。
研究報告指出，由於越來越多非蘋高階智慧型手機採用金屬機殼，使得蘋果考慮尋找新的機殼材料，但是如果從量產的角度來看，包括玻璃、塑膠及陶瓷都是可能選擇的項目，不過塑膠機殼不利輕薄設計，陶瓷不容易精準控制公差，因此玻璃將可能是主要首選。
金屬機殼廠可成(2474-TW)董事長洪水樹表示，從玻璃生產的技術面來看，不要說是全玻璃機殼，現在連3D玻璃也都還沒量產。以目前較可能3D玻璃來看，要達到設計跟精細度、尺寸及材料搭配等，光是加工上可能會遇到的應力問題，就是非常難克服的。
洪水樹表示，金屬仍是最佳解決方案，其他的材料要追上，不管是設計、強度、量產等，都還有一段距離，從求新求變的角度來看，或許會有新材料，因此可成也會持續關注其發展。
機殼廠鎧勝-KY(5264-TW)母公司和碩(4938-TW)董事長童子賢表示，傳聞中的技術很多，新技術的開發也需要時間，最後誰能勝出還不知道。
",204835296
20160810,WEB0116,2317,鴻海,2016/08/10 10:30:12,日媒：鴻海正研發玻璃機殼！因明年iPhone大改版,"鴻海董事長郭台銘。(圖片來源：AFP)
《日本經濟新聞》週二 (9 日) 報導，鴻海 (2317-TW) 正在研發手機玻璃機殼，因大客戶蘋果 (Apple)(AAPL-US) 明年新一代 iPhone 據傳將改變設計、採用玻璃機殼，以提振銷售，並對抗來三星 (Samsung)(005930-KR) 及華為的競爭。
報導指出，鴻海為了確保身為 iPhone 最主要組裝廠的地位，因此正在研發玻璃機殼。知情人士透露，鴻海去年便開始嘗試製造玻璃機殼，因為如果能提供蘋果更多零件，無疑將提振公司在 iPhone 供應鏈的地位，並有助取得更多訂單。
鴻海目前是 iPhone 6s Plus 及今年預計推出的 iPhone 7 Plus 與 iPhone SE 最主要金屬機殼供應商，至於較小尺寸的 iPhone 6s 及預期今秋上市的 iPhone 7 的金屬機殼訂單，則由鴻海、可成 (2474-TW) 及捷普 (Jabil Circuit)(JBL-US) 瓜分。
市場觀察家暗示，蘋果明年推出的 iPhone 將改用玻璃機殼、金屬邊框及 OLED 螢幕，與三星現有旗艦智慧手機相同。而鴻海自從今年稍早併購日本面板廠夏普 (Sharp) 之後，也正在研發先進的 OLED 顯示器技術。
延伸閱讀：
?　搶蘋果不能等！傳夏普先行籌備OLED、或用鴻海工廠量產
?　〈權證〉宏達電認購買盤旺翻！可成助陣
",204839059
20160810,WEB0226,2317,鴻海,2016/08/10 19:23:22,產品轉換期 鴻海7月營收再度跌破3000億大關,"鴻海7月營收再度跌破3000億大關。(鉅亨網記者李宜儒攝)
受到主要客戶產品進行轉換，鴻海(2317-TW)7月營收再度跌破3000億元大關，滑落到2930億元，較6月3050.11億元減少3.93%，比去年同期3121.92億元減少6.15%。
累計鴻海今年前7月營收為2兆1736.85億元，較去年同期的2兆2991.4億元減少5.46%。
法人指出，根據歷史經驗，鴻海營收與蘋果(AAPL-US)新產品推出時程息息相關，以去年為例，鴻海8月營收也是處於調整期，而蘋果向來都是在9月推出新機並銷售，因此鴻海營收預料要到9月才會出現明顯回升。
",204871003
20160810,WEB0261,2317,鴻海,2016/08/10 21:34:15,鴻海搶攻物聯網 推出智慧物聯空氣清淨器PURUS air,"鴻海搶攻物聯網，推出智慧物聯空氣清淨器PURUS air。(鉅亨網記者李宜儒攝)
繼亞太電(3682-TW)的物聯網聯盟後，鴻海(2317-TW)集團持續搶攻物聯網領域，旗下子公司創星物聯首款可攜式智慧物聯空氣清淨器PURUS air。創星物聯總經理林俊彥表示，公司去年已開始獲利，母公司鴻海未來也有繼續增加持股的計畫。
創星物聯上周已先與泰安保險簽訂實質合作協議，攜手打造的第二代UBI車險保單！運用創星物聯「KARDI Lite智慧行車教練」車聯裝置進行駕駛行為特徵雲端分析，依照車主駕駛行為及駕駛時段隨時動態計算車險保費，2-3年的雙B車主可年省保費逾萬元。
創星物聯前身為國碁電子旗下部門，獨立之後，鴻海透過G次集團投資、持股約30%，為最大法人股東，經營團隊及其他技術股東持股約70%。
林俊彥表示， PURUS air主要是結合工研院專利技術以及夏普(6753-JP)的空氣品質感測器，透過公司自行建構的PURUS潔淨物聯雲端應用平台，以及後續的偵測技術、數據分析及雲端計算技術。
林俊彥指出，PURUS air硬體為一次性消費，未來將進行異業結合，針對物聯網、數據分析、雲運算等，結合鴻海集團的LoRa通訊技術等資源進行應用開發，利用加值服務打造營運獲利模式，另外家用版及商用版產品將在第4季陸續推出。
",204878883
20160812,WEB0034,2317,鴻海,2016/08/12 7:58:12,三星小心了！中國同意鴻海參股夏普 OLED角逐戰開打,"三星小心了！中國不予禁止鴻海參股夏普，OLED角逐戰開打。(圖/資料照片)
一度引發台日媒體預期可能再度破局的鴻海(2317-TW)參股夏普(6753-JP)，終於可望正式開始，鴻海公告，公司已接獲中國商務部反壟斷局行文通知，不予禁止公司出資夏普，即日起可以實施注資，至此已完成各地區反壟斷申請之審查，雙方將依約盡速完成交割程序。鴻夏陣營與韓國三星的OLED角逐戰也將正式開打。
鴻海與夏普在4月2日簽署參股協議後，經過雙方股東會分別在6月22日及23日通過後，就陸續將參股合約送往全球主要國家進行審查，其中台灣經濟部投資審議委員會議已於5月底通過鴻海投資夏普案，另外歐洲聯盟執行委員會(European Commission)也在6月下旬已批准夏普與鴻海集團的投資合作案。
唯獨中國商務部，原本市場預期可望在6月底通過，但是卻落空，後來又預估有機會在7月底之前過關，最後還是未有下文，也讓日本媒體開始揣測，如果中國遲遲未同意鴻海投資夏普案，夏普有可能必須要獨力進行OLED開發，不過夏普缺乏鴻海資金挹注，能否有能力獨力完成OLED開發，也讓人相當懷疑。
根據夏普在3月30日所公布的合作計畫內容，鴻海與夏普計畫在2016年7月到2019年6月，砸下2000億日圓投資有機發光二極體(OLED)面板，並規劃量產可彎曲式OLED面板產品。
如今中國商務部終於通過鴻海投資夏普案，法人指出，鴻海將可名正言順派員進駐夏普，其中鴻海副總裁戴正吳將出任夏普新任社長，不僅是台灣人首度出任日本知名企業的社長，也將是夏普能否振衰起敝的關鍵。
",205029892
20160812,WEB0093,2317,鴻海,2016/08/12 8:36:26,蘋果不給力！鴻海Q2稅後純益創近12季新低 三率同降,"蘋果不給力！鴻海Q2稅後純益創近12季新低。(鉅亨網記者李宜儒攝)
受到淡季加上主要客戶蘋果(AAPL-US)產品轉換衝擊，電子代工大廠鴻海(2317-TW)公布第2季財報，稅後純益滑落到176.84億元，不僅較第1季的275.76億元減少35.8%，也比去年同期256.89億元減少31.1%，創下近12季單季新低紀錄；包括毛利率、營益率及稅後純益率也分別較第1季及去年同期下滑。
鴻海第2季合併營收為9221.36億元，較第1季的9580.09億元減少3.74%，也較去年同期的9727.08億元減少5.2%；毛利率部分，單季合併毛利率6%，低於第1季的7.05%以及去年同期的7.2%；單季合併營業利益為208.21億元，合併營益率2.25%，也低於第1季3的.69%以及去年同期3.4%；單季稅後純益176.84億元，較第1季的275.76億元減少35.8%，也比去年同期256.89億元減少31.16%，淨利率1.9%，低於第1季的2.88%以及去年同期的2.64%；單季每股稅後純益1.02元，低於第1季的1.6元以及去年同期的1.49元。
法人指出，鴻海第2季包括毛利率、營益率分別較第1季及去年同期下滑，基本上與鴻海營收規模下滑有關，至於稅後純益率下滑，所得稅的影響也不小，因為鴻海第2季需認列未分配盈餘稅，連帶影響了淨利率下滑。
至於在業外表現部分，鴻海第2季包括利息金融資產評價等業外收益約104億元，鴻海表示，第2季匯兌數字優於第1季，不過鴻海尚未公布詳細數字。
累計鴻海上半年合併營收為1兆8801.46億元，較去年同期的1兆9868.3億元下滑5.37%；合併毛利率6.55%，低於去年同期的7.17%；合併營業利益561.46億元，合併營益率2.98%，低於去年同期的3.61%；稅後純益452.61億元，也較去年同期的560.74億元減少19.28%；每股稅後純益2.62元，也低於去年同期的3.61元。
展望第3季，法人表示，鴻海7月營收仍處於低檔，且8月基本上也不會出現太好的表現，9月將是重要關鍵，如果蘋果新機能在9月上旬就發表，中旬開賣，對鴻海的貢獻才會比較明顯，如果在9月中下旬才發表開賣，鴻海營運要出現明顯好轉，恐怕就要等到第4季了。
",205032178
20160812,WEB0117,2317,鴻海,2016/08/12 11:58:45,鴻海小金雞褪色？！富智康上半年獲利大減84%,"鴻海小金雞褪色？！富智康上半年獲利大減84%。(鉅亨網記者李宜儒攝)
鴻海(2317-TW)轉投資富智康(2038-HK)公布上半年財報，因客戶轉型而降低需求，富智康上半年營收23.07億美元，較去年同期的38.29億美元下滑39.8%；稅後純益則僅剩2082.3萬美元，較去年同期的1億2856萬美元大幅減少84%。
富智康表示，上半年營業毛利為1.34億美元，較去年同期減少9200萬美元，主要是因為銷售下降所影響；至於毛利率則為5.8%，與去年同期保持穩定。上半年淨利率為0.93%，也較2015年上半年的3.39%減少2.46個百分點。
富智康指出，隨著智慧型手機的推出及其後的普及，推動了智慧型手機的外包服務，不過過去數年，國際品牌與其他市場業者(如中國品牌)的市場佔有率重新洗牌，集團的客戶表現各有不同，在競爭激烈下，集團若干主要客戶在2016年市場佔有率急劇下降，使得客戶透過重組徹底改變外包策略，連帶也影響了集團營營運表現。
富智康表示，中國品牌正崛起成為新的頂級全球品牌，根據Gartner的研究報告，於2015年第1季，兩個中國品牌位列全球五大智慧型手機供應商，共取得11%的市場佔有率；隨著良好的硬體設計、耐用的產品品質、具吸引力的價格、強大的通路滲透，以及在大眾市場客戶持續提升的品牌認知度，2016年第1季，三個中國品牌共取得17%的市場佔有率，因此公司將持續深耕中國品牌客戶。
",205044406
20160814,WEB0004,2317,鴻海,2016/08/14 17:27:13,熱門股—鴻海財報大怒神外資嚇傻 需收復月線力阻線型轉弱,"鴻海財報大怒神，月線需重新站上才能力阻線型轉弱。(鉅亨網記者李宜儒攝)
鴻海(2317-TW)近期頻傳併購消息，讓外資看好鴻海後續發展而積極買超，不過鴻海第2季財報卻出現三率三降的窘境，讓外資原本看好的態勢丕變，周此五單日大砍5.7萬張創歷史第5高，法人指出，鴻海一口氣摜破5日線、10日線及月線，如果不能儘速收復月線，技術線型恐有轉弱危機。
鴻海董事長郭台銘今年5月才在中國貴州參加2016中國大數據產業峰會暨中國電子商務創新發展峰會上，透露出4、5月有急單，員工加班都加到手軟，營運表現將會更好的訊息，不過第2季財報出爐，卻出現毛利率跌破6%、營益率跌破3%、淨利率跌破2%的三率三降。
法人原本預期，由於蘋果第2季將進入產品轉換期，加上蘋果本身也看淡第2季營運，預料鴻海財報數字表現也難有明顯回升，不過如果真能如郭台銘所言，員工加班加到手軟，顯示鴻海除了蘋果外，在非蘋陣營應該有相當不錯的斬獲，也可望為鴻海第3季增添不少新動能。
不過鴻海第2季財報已讓法人失望，再加上從鴻海7月營收又跌破3000億元的狀況來看，8月基本上也不會出現太好的表現，9月將是重要關鍵，如果蘋果新機能在9月上旬就發表，中旬開賣，對鴻海的貢獻才會比較明顯，如果在9月中下旬才發表開賣，鴻海營運要出現明顯好轉，恐怕就要等到第4季了。
",205264133
20160815,WEB0097,2317,鴻海,2016/08/15 9:27:22,夏普進入鴻海時代 戴正吳：短期拚轉盈 長期重新擦亮招牌,"戴正吳接任夏普社長，短期拚轉盈，長期重新擦亮招牌。(鉅亨網記者李宜儒攝)
鴻海(2317-TW)在8月12日完成對夏普(6753-JP)注資，夏普也隨即公告，新任夏普社長由戴正吳接任。戴正吳表示，短期目標就是要協助夏普財務轉虧為盈，長期目標，則是要重振夏普品牌，完成公司結構改造。
夏普公布新任董事名單，包括戴正吳、劉揚偉、中川威雄、高山俊明、野村勝明、長谷川祥典、沖津雅浩、中矢一也與石田佳久，其中戴正吳、劉揚偉、中川威雄、高山俊明4人是由鴻海提名。鴻海雖然未取得過半的董事席次，不過夏普的主導權仍由鴻海掌握。
戴正吳表示，鴻海是出資幫助夏普重建， 因此主要幹部只有他一人，如果鴻海是「買」夏普的話，鴻海會派很多幹部進駐。至於鴻海投資夏普後的第2任夏普社長，戴正吳說，希望能從夏普現有幹部來遴選，或者從外面尋找。戴正吳也規劃，預計8月21-22日2天將在日本開策略會議，接著展開夏普經營的行程。
對於接任夏普社長的目標，戴正吳說，已經有短、中、長期不同的目標，短期目標就是要協助夏普財務轉虧為盈；中期目標則是要重新整理夏普混亂的經營程序及管理，透過與鴻海的合作讓虛弱的夏普可以借力使力、創造價值，長期目標則是要從構造改起，重振夏普品牌。
",205335349
20160815,WEB0030,2317,鴻海,2016/08/15 8:20:05,鴻海Q2三率三降 郭董：不要只看近利 不景氣更要投資研發,"鴻海Q2三率三降，郭董：不要只看近利，不景氣更要投資研發。(鉅亨網記者李宜儒攝)
鴻海(2317-TW)日前公布第2季財報，主要財務指標包括毛利率、營益率、淨利率均較第1季及去年同期下滑，鴻海董事長郭台銘則是坦言，從財務的角度看，三率是有點下降，但這只是近利，股東要長期來看，鴻海沒忘記「在不景氣時愈要投資」，與夏普(6753-JP)已經在規劃下半年及明年技術。
由於中國商務部在8月11日行文通知，不予禁止鴻海出資夏普，即日起可以實施注資，鴻海也立馬在12日就交付3888億日幣的參股金給夏普，夏普自此正式成為鴻海集團的一員。
郭台銘說，為了鴻夏合作，夏普日本研發團隊也已經來台灣開了一周的會，連他們都承認鴻海在某些技術上不但不輸夏普，甚至還超越夏普，所以說雙方的合作絕對是一種優勢互補。郭台銘說，長期來看，鴻海與夏普合作，還有很多技術可以開發。
除了跟夏普的合作外，郭台銘也對於鴻海在機器人領域的布局相當有信心，郭台銘說，鴻海耕耘機器人很多年，很多廠區現在都已經是關燈生產，接下來要開始進入到下一步，也就是在工業互聯網部分。郭台銘說，鴻海在工業互聯網是領先者，透過「雲移物大智網+機器人」的軟硬整合，串連八大生活，他相信，鴻海會一年比一年更好，對未來非常看好。
",205331214
20160817,WEB0181,2317,鴻海,2016/08/17 16:59:08,鴻海軟硬整合再下一城 取得印度即時通訊軟體 Hike 優先股,"鴻海 (2317-TW) 公告，旗下子公司 Foxconn Singapore 及富智康 (2038-HK) 子公司 Wonderful Stars，已與新加坡公司 Hike Global 簽署股份認購協議，鴻海集團將斥資約 7500 萬美元 (約新台幣 23.4 億元)，取得 Hike 約 5.46% 的優先股，強化軟硬整合布局。
富智康指出，Hik 主要是透過附屬公司提供一個稱為「hike Messenger」的智慧型手機 P2P(點對點) 即時通訊應用程式，用戶可使用該程式通過互聯網及╱或 SMS(短訊服務) 向世界各地的家人及朋友發送訊息及分享檔案，目前 hike Messenger 在印度擁有超過 1 億個註冊用戶。
富智康表示，在許多國家，即時通訊軟件已成為智慧型手機上最頻密使用的應用程式之一。透過對 Hike 進行策略性投資，集團可建立及發展與 Hike 更緊密關係，藉以探索更多合作機會，並促進其在印度當地落實「整合、創新、設計、製造及市場營銷」的業務模式，以及實現「軟硬整合」策略。
鴻海子公司 Foxconn Singapore PteLtd 取得 Hike Global Pte. Ltd. 優先股 17 萬 9498 股，每單位價格 139.27 美元，交易總金額約 2499.8 萬美元，持股比例約 1.82%。另外富智康子公司 Wonderful Stars Pte. Ltd. 也取得 Hike Global Pte. Ltd. 優先股 35 萬 8996 股，每單位價格 139.27 美元，交易總金額約 4999.7 萬美元，持股比例 3.64%。
",205562370
20160818,WEB0105,2317,鴻海,2016/08/18 9:52:38,三大利空罩頂 外資法人喊減碼鴻海,"鴻海 (2317-TW) 近期因第 2 季財報不如外界預期，股價持續回檔，不過法人依然不看好鴻海後市表現，並提出 3 大利空因素，包括 iPhone 成長有限、高毛利零組件競爭激烈，以及高附加價值零組件進度落後等，因此喊出減碼鴻海。
外資法人也預估，鴻海未來 2 年，營收年增率將無法守住 15%，反倒將滑落到 10% 以下，甚至是零成長；營業利益率恐將來到 3.1-3.4%，面臨 3% 保衛戰，股東權益報酬率也將降到 10-11%。
法人指出，蘋果 (AAPL-US) 仍是鴻海最大營收來源客戶，而過去 5 年，iPhone 的全球市佔率約維持在 63-87%，換言之，後續再成長的空間已經相當有限，反倒是下跌的機率則不可不小心，另外蘋果也持續尋找新的代工組裝廠，是否會將緯創 (3231-TW) 納入，都將影響鴻海。
再者，鴻海主要的獲利來源，是 iPhone 的高毛利零組件，例如連接器等，然而中國零組件廠崛起，蘋果也有降低成本的考量，因此零組件能否再成為挹注鴻海獲利的重要產品，難度也隨之增高。
第三，儘管鴻海希望透過參股夏普 (6753-JP)，取得包括 OLED 等高附加價值零組件，不過一方面時間落後競爭對手，另一方面，鴻海也因此需要增加新的資本支出，恐讓鴻海希望落空。
",205636797
20160819,WEB0114,2317,鴻海,2016/08/19 10:28:28,鴻海獲中國互聯網金融營運許可 另成立私募基金投資新創公司,"鴻海 (2317-TW) 金融布局持續深耕，外電報導，鴻海已經獲得互聯網金融的營運許可，另外也將成立規模為 3 億人民幣的私募基金，用來投資中國的新創公司。
鴻海董事長郭台銘在去年股東會上就擘劃，「未來鴻海不只賣產品，還會賣服務，還可以往前幫客戶做供應鏈管理，將來還會發展供應鏈金融，這些都是我們新的業務。」，郭台銘說，鴻海做供應鏈金融是最合適不過的，鴻海集團比誰都更了解供應商的營運狀況，因為這些供應商都是鴻海集團的客戶。
據了解，鴻海在中國已經獲得提供貸款、金融擔保、設備租賃和應收帳款管理業務等服務的營運許可，也讓郭台銘的金融布局越趨完整。
去年鴻海在中國成立了 6 家金融服務公司，今年 6 月再進一步推出金融科技服務平台富中富網貸平台，一方面可以為供應鏈夥伴提供金融服務外，另一方面則是鎖定 P2P 網貸和消費金融領域。
鴻海日 K 線圖
",205739000
20160820,WEB0012,2317,鴻海,2016/08/20 12:31:00,熱門股—外資單周大賣8.5萬張 鴻海除權息行情添陰霾,"鴻海 (2317-TW) 第 2 季財報餘波盪漾，儘管董事長郭台銘出面喊話，強調將持續投入研發，不過外資似乎並不接受郭董的說法，本周連續 5 個交易日都賣超鴻海，也讓鴻海股價陷入 85 元保衛戰，由於鴻海將在 9 月 2 日進行除權息，外資賣超態度如果沒有改變，鴻海的除權息行情恐受衝擊。
由於鴻海第 2 季財報出現三率三降的窘境，讓外資態度丕變，8 月 12 日單日大砍 5.7 萬張創歷史第 5 高，接下來更是出現一波連續 6 天賣超的操作，也讓鴻海一口氣摜破 5 日線、10 日線及月線，而且比較不利的是，10 日線及月線都已出現下彎，如果不能儘速收復月線，技術線型恐有轉弱危機。
鴻海第 2 季財報已讓法人失望，再加上鴻海 7 月營收又跌破 3000 億元，8 月基本上也不會出現太好的表現，9 月將是重要關鍵，如果蘋果新機能在 9 月上旬就發表，中旬開賣，對鴻海的貢獻才會比較明顯，如果在 9 月中下旬才發表開賣，鴻海營運要出現明顯好轉，恐怕就要等到第 4 季了。
不過鴻海除了蘋果 (AAPL-US)iPhone 組裝訂單可能遭和碩 (4938-TW) 積極搶單外，法人指出，由於 Intel(INTC-US) 的新 Kaby Lake CPU 將不支援 Windows 7 作業系統，不過 Windows 7 仍廣受商務用戶採用，因此商用 PC 換機需求恐將受阻，一旦真的發展換機需求遞延，則鴻海作為桌上型電腦的主要供應商，可能也將受衝擊。
而鴻海股價呈現弱勢，鴻海甫完成參股的夏普，股價則是出現大反彈，從之前的低點每股 87 元日圓，大漲到 145 元日圓，漲幅超過 66%，然而鴻海因為集團合計持有夏普 66% 股權，具有實質主導權，因此鴻海並無法認列夏普股價的反彈利益。
",205846306
20160822,WEB0129,2317,鴻海,2016/08/22 15:49:47,鴻海戴正吳：廢除夏普減薪措施 若業績無法改善 裁員將無可避免,"鴻海 (2317-TW) 副總裁同時也是夏普 (6753-JP) 新任社長戴正吳，今天對夏普全體員工闡述了營運方針，戴正吳表示，將廢除自 2015 年 8 月以來所實施的減薪政策，不過也會徹底實施信賞必罰的人事制度，另外為了儘早轉虧為盈，將進行結構改革措施，建立分社化營運模式。
包括日經新聞、產經新聞等多家日本媒體報導，戴正吳在對夏普員工發出的聲明文件中指出，將廢除原本在 2015 年 8 月開始對管理階層員工及一般員工所實施的減薪 5% 及 2% 的措施。
而且戴正吳也點明，夏普的轉虧為盈應該要從各事業部門進行結構改革措施，透過明確劃分出各事業部門的收益責任，以分社化營運模式來儘早達成夏普轉虧為盈的終極目標。
對於裁員問題，戴正吳表示，如何讓夏普轉虧為盈是目前重要的目標，可以的話，希望將夏普全體員工都留下來，但若業績沒改善的話，裁員也是沒辦法的事。戴正吳強調，沒有壓力，夏普的改革就不會成功，必須修理那些不認真工作、遊手好閒拿薪水的人，同時也要設立人事評價委員會。
",206058265
20160824,WEB0106,2317,鴻海,2016/08/24 10:09:35,鴻海集團除權息行情強勢來襲！廣宇、台揚、建漢三路齊攻高,"鴻海 (2317-TW) 集團除權息行情正式開跑，繼廣宇 (2328-TW) 昨天打先鋒，今天往廣宇續揚，一度亮燈漲停，帶動包括台揚 (2314-TW) 及建漢 (3062-TW) 也跟進，漲幅均在 5% 以上，鴻海也表現強勢，股價再站上 86 元。
鴻海因為第 2 季財報不如預期，其中包括毛利率、營益率及淨利率更是三率三降，引發外資近期已連續 8 天賣超，共計賣超逾 16 萬張，也一度讓市場擔憂鴻海今年的除權息行情將因此消失。
不過鴻海順利參股夏普 (6753-JP) 後，市場預期為了降低成本，夏普相關零組件訂單勢必將轉單給鴻海旗下子公司，其中廣宇更是被視為指標股，激勵廣宇股價狂飆，也帶動鴻海股價重新止跌反彈，成為台股大盤的穩盤指標。
法人預估，以廣宇近期大漲的態勢，周五除息 0.35 元可望當天就順利填息，至於鴻海將在 9 月 2 日進行除權息，儘管今年每股將配發 1 元股票及 4 元現金，股利水準追平歷史新高，隨著產業進入旺季，加上夏普在鴻海副總裁戴正吳接任社長後，也開始展現不同氣勢，鴻海能否順利完成填權息，將是台股後續上攻的重要關鍵。
",206237897
20160825,WEB0109,2317,鴻海,2016/08/25 10:27:47,鴻海認購為何爆出近期天量？原來除權息報酬率這麼高...,"鴻海 (2317-TW) 將於 9 月 2 日除權息，投資人有意提前搶搭這波填息行情，不僅本周以來股價漲逾 3%，觀察到權證市場也爆出罕見大量，除了昨 (24) 日衝出近期單一標的少見的 1.8 億認購大量，今 (25) 日開盤不到半小時，認購又已出現超過 6000 萬元的成交量，台新證券衍生商品部表示，統計過去 5 年鴻海除權息前後 1 周的價量表現，發現行情約在 4 個交易日前開始發酵，又除權息當天 (T 日) 漲幅最大。
圖：台新證券提供。
台新證說明，除 2011 年外，過去 4 年鴻海除權息 T-6 日內，累計漲幅都有 3% 以上，最高是 2012 年的 7.7%，最低為 2014 年的 3.2%；而除權息當天漲幅則在 1-4% 之間，最高為 2013 的 4.05%，成交量同趨勢升降；反之在 T+7 天內，股價累計漲幅在 - 2-2% 之間，表現明顯有落差。
圖：台新證券提供。
台新證以昨日收盤價 86.7 元為試算標準，假設除權息當天僅漲 3%(完全填息漲幅為 4.84%)，再統計市場上單價 0.5 元以上，剩餘交易天數 0-60 天及 61-120 天 2 組權證的報酬率，加上 T-6 日內的行情，發現這波除權息權證報酬率有機會來到 50% 以上，而台新提供的權證漲幅較市場平均高。也因為報酬可期，鴻海認購權證近 2 日衝出大量。
另外，台新證進一步指出，近期鴻海的零股成交價和收盤價都有約 0.3% 的價差，建議小資族若想買進零股，需考慮價差加上手續費等成本，並且需注意流動性的問題，或可透過流動性佳，成本相對低但槓桿高的權證參與市場。
台新證提醒投資人，參與短波行情，較積極者可挑選剩餘天數 70 天以下，價外 5% 左右的權證，藉此拉高獲利槓桿，而較保守的投資人，則可考慮 100 天以上，價外 10% 內的權證。
",206338941
20160831,WEB0203,2317,鴻海,2016/08/31 19:09:32,最後召集！台灣富連網鴻海鴻準股東福利金註冊今晚12點截止,"專屬於鴻海 (2317-TW) 及鴻準 (2354-TW) 的富連網股東專區，已經進行了 1 個月，台灣富連網表示，今 (31) 日是股東上網註冊登記的最後一天，時間到晚上 12 點為止，還沒有註冊登記的股東，動作要快了！
台灣富連網表示，股東專區的活動將一直進行到 10 月 31 日，初估 8 月這一個月已經準備了總值約 1 億元的夏普 (6753-JP) 商品，接下來 9 月的活動將持續擴大，預估產品總值上看 2 億元。
鴻海董事長郭台銘在今年股東會上決定送給鴻海、鴻準 2 家公司每位股東每人 38000 元的購物金，可以在鴻海電子商務網站富連網的股東專區，購買夏普商品。能夠促成本次的股東專區方案，主要是透過鴻海副總裁，也就是夏普新任社長戴正吳的居中協調，在取得夏普同意，才讓鴻海能夠在股東會上宣布，鴻海和鴻準共計約 61 萬 4000 個股東都可用優惠價購買夏普商品。
戴正吳表示，將發給股東價值 38000 元的折扣券，鴻海會透過股務系統，對股東發出通知，拿到折價券的股東，即可上富連網登錄為會員，並在股東專區購買夏普產品，就可以享有 7 折的優惠價格。
台灣富連網在 8 月 1 日推出包括水波爐、空氣清淨機、除濕機、微波爐等夏普熱銷產品，幾乎全數售完，台灣富連網也緊急宣布，將在每周一及周四更新產品品項，從 8 月 4 日開始，包括電視、電冰箱等也陸續加入股東專區的產品陣容，更刺激了股東們的搶購風潮。
",206970276
20160901,WEB0177,2317,鴻海,2016/09/01 18:12:45,鴻海、鴻準等8檔明天除息 台股指數開盤蒸發23.5點,"台股明 (9/2) 日將進入另一波除息高峰，包含鴻海 (2317-TW) 與鴻準 (2354-TW) 等共 8 檔個股進行除息交易，證交所統計，台股指數明日開盤將較今日收盤減少 23.5 點。
台股明日進入另一波除權息高峰，名軒 (1442-TW)、和桐 (1714-TW)、鴻海、鴻準、臺企銀 (2834-TW)、喬鼎 (3057-TW)、神達 (3706-TW) 與金橋 (6133-TW) 等 8 檔股票辦理除權息交易。
其中鴻海除息市值將減少約 625 億元，合計 8 檔個股除息，台股指數明日開盤將較今日收盤減少 23.5 點，未含金融保險股指數減少約 22.7 點、電子類指數減少約 1.7 點、機電類指數減少約 9.4 點、其他電子類指數減少約 2.9 點。
",207066866
20160902,WEB0132,2317,鴻海,2016/09/02 13:13:54,鴻海填權息氣盛！占大盤成交值近20% 集團股資金反遭排擠,"鴻海 (2317-TW) 展現了強勁填權息氣勢，截至 1 點為止，成交量也暴增到 14 萬張，成交值衝破 110 億元，佔大盤總成交值近 20%；不過鴻海吸金，也吸走了集團股的動能，包括訊芯 - KY(6451-TW)、京鼎 (3413-TW)、台揚 (2314-TW)、群創 (3481-TW) 等，跌幅均超過 3%。
由於鴻海向來有除權息當日股價大漲的慣性，因此今天買盤加持動能相當強勁，也推升鴻海成交量直逼 2012 年 12 月 17 日的 15 萬張，更成為台股今天的中流砥柱。
不過反觀鴻海集團股表現則是相對疲弱，同樣也是今天除權息的鴻準 (2354-TW) 早盤也是一度展現填權息氣勢，不過中場就無力支撐，回跌到平盤附近震盪，甚至還下探 80 元支撐。
至於其他鴻海集團股也是綠多於紅，除了訊芯 - KY、京鼎、台揚、群創跌幅較重外，榮創 (3437-TW)、正達 (3149-TW)、建漢 (3062-TW)、GIS-KY(6456-TW)、廣宇 (2328-TW) 等也均收黑。
",207148882
